Forecasted On,Date,Store ID,Product ID,Category,Region,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Demand Forecast
27/12/23,29/12/23,S005,P0096,Toys,West,85.68,10,Rainy,0,89.23,Winter,22.51
27/12/23,29/12/23,S005,P0016,Clothing,West,97.17,15,Snowy,0,97.7,Winter,18.93
27/12/23,29/12/23,S005,P0031,Electronics,West,118.0,10,Cloudy,0,123.52,Winter,22.31
27/12/23,29/12/23,S005,P0159,Electronics,West,84.36,0,Sunny,0,85.81,Winter,30.08
27/12/23,29/12/23,S005,P0129,Furniture,West,114.74,10,Sunny,0,109.22,Winter,16.6
27/12/23,29/12/23,S005,P0116,Furniture,West,104.66,10,Snowy,1,101.77,Winter,25.19
27/12/23,29/12/23,S005,P0070,Electronics,West,156.53,5,Snowy,0,161.28,Winter,15.43
27/12/23,29/12/23,S005,P0171,Electronics,West,157.68,5,Cloudy,1,162.11,Winter,19.11
27/12/23,29/12/23,S005,P0175,Electronics,West,123.24,0,Cloudy,1,125.6,Winter,27.11
27/12/23,29/12/23,S005,P0046,Clothing,West,144.48,0,Sunny,0,139.07,Winter,15.21
27/12/23,29/12/23,S005,P0067,Furniture,West,87.13,0,Cloudy,1,87.5,Winter,25.75
27/12/23,29/12/23,S005,P0183,Electronics,West,69.69,10,Sunny,0,69.28,Winter,36.12
27/12/23,29/12/23,S005,P0166,Groceries,West,82.19,15,Cloudy,1,79.86,Winter,27.53
27/12/23,29/12/23,S005,P0079,Furniture,West,104.66,15,Sunny,0,108.17,Winter,19.48
27/12/23,29/12/23,S005,P0187,Clothing,West,146.23,15,Cloudy,0,141.63,Winter,13.7
27/12/23,29/12/23,S005,P0178,Clothing,West,114.75,20,Cloudy,1,118.68,Winter,21.6
27/12/23,29/12/23,S005,P0057,Clothing,West,129.26,5,Sunny,0,132.75,Winter,15.97
27/12/23,29/12/23,S005,P0153,Furniture,West,73.03,20,Sunny,0,72.48,Winter,23.98
27/12/23,29/12/23,S005,P0083,Toys,West,106.46,0,Sunny,1,110.02,Winter,23.45
27/12/23,29/12/23,S005,P0069,Clothing,West,201.95,10,Sunny,0,195.06,Winter,9.37
27/12/23,29/12/23,S005,P0125,Clothing,West,126.39,0,Snowy,0,124.34,Winter,17.09
27/12/23,29/12/23,S005,P0017,Toys,West,114.84,20,Snowy,0,109.65,Winter,16.97
27/12/23,29/12/23,S005,P0149,Furniture,West,129.51,5,Cloudy,0,134.5,Winter,13.85
27/12/23,29/12/23,S005,P0094,Groceries,West,165.25,0,Snowy,0,170.78,Winter,13.1
27/12/23,29/12/23,S005,P0066,Clothing,West,128.27,15,Sunny,1,128.1,Winter,18.95
27/12/23,29/12/23,S005,P0061,Clothing,West,167.13,15,Snowy,0,163.31,Winter,9.96
27/12/23,29/12/23,S005,P0085,Electronics,West,129.4,0,Rainy,0,132.87,Winter,17.41
27/12/23,29/12/23,S005,P0068,Electronics,West,120.29,20,Cloudy,0,117.53,Winter,18.35
27/12/23,29/12/23,S005,P0126,Clothing,West,185.35,20,Snowy,0,186.48,Winter,10.81
27/12/23,29/12/23,S005,P0133,Clothing,West,197.64,0,Snowy,0,198.65,Winter,10.53
27/12/23,30/12/23,S001,P0096,Toys,East,84.43,0,Sunny,1,84.01,Winter,30.07
27/12/23,30/12/23,S001,P0016,Clothing,East,94.04,15,Rainy,0,96.23,Winter,24.43
27/12/23,30/12/23,S001,P0031,Electronics,East,113.45,15,Rainy,0,113.51,Winter,19.57
27/12/23,30/12/23,S001,P0159,Electronics,East,83.67,15,Cloudy,0,79.69,Winter,26.87
27/12/23,30/12/23,S001,P0129,Furniture,East,116.74,15,Sunny,1,112.44,Winter,20.2
27/12/23,30/12/23,S001,P0116,Furniture,East,109.99,10,Sunny,0,104.67,Winter,19.08
27/12/23,30/12/23,S001,P0070,Electronics,East,165.32,15,Rainy,0,167.51,Winter,15.6
27/12/23,30/12/23,S001,P0171,Electronics,East,153.92,0,Rainy,0,148.04,Winter,13.69
27/12/23,30/12/23,S001,P0175,Electronics,East,123.45,20,Cloudy,0,121.99,Winter,19.32
27/12/23,30/12/23,S001,P0046,Clothing,East,135.95,10,Cloudy,0,133.48,Winter,13.92
27/12/23,30/12/23,S001,P0067,Furniture,East,90.44,20,Snowy,1,94.86,Winter,29.32
27/12/23,30/12/23,S001,P0183,Electronics,East,71.09,5,Snowy,0,72.09,Winter,33.0
27/12/23,30/12/23,S001,P0166,Groceries,East,82.26,20,Cloudy,0,84.47,Winter,21.32
27/12/23,30/12/23,S001,P0079,Furniture,East,104.73,5,Sunny,0,109.74,Winter,17.87
27/12/23,30/12/23,S001,P0187,Clothing,East,150.53,5,Cloudy,0,157.77,Winter,14.0
27/12/23,30/12/23,S001,P0178,Clothing,East,120.91,20,Snowy,0,123.97,Winter,17.47
27/12/23,30/12/23,S001,P0057,Clothing,East,127.3,10,Sunny,0,127.39,Winter,16.12
27/12/23,30/12/23,S001,P0153,Furniture,East,78.4,15,Rainy,0,80.19,Winter,24.8
27/12/23,30/12/23,S001,P0083,Toys,East,107.75,10,Snowy,0,107.81,Winter,17.49
27/12/23,30/12/23,S001,P0069,Clothing,East,207.85,10,Rainy,0,200.92,Winter,11.62
27/12/23,30/12/23,S001,P0125,Clothing,East,130.18,0,Rainy,0,124.66,Winter,16.5
27/12/23,30/12/23,S001,P0017,Toys,East,108.84,20,Sunny,1,106.31,Winter,24.52
27/12/23,30/12/23,S001,P0149,Furniture,East,136.55,20,Cloudy,0,130.02,Winter,12.79
27/12/23,30/12/23,S001,P0094,Groceries,East,167.39,10,Snowy,1,161.26,Winter,15.22
27/12/23,30/12/23,S001,P0066,Clothing,East,135.1,20,Snowy,0,138.64,Winter,15.21
27/12/23,30/12/23,S001,P0061,Clothing,East,169.97,5,Rainy,1,172.53,Winter,17.23
27/12/23,30/12/23,S001,P0085,Electronics,East,125.9,15,Sunny,0,121.15,Winter,16.49
27/12/23,30/12/23,S001,P0068,Electronics,East,129.91,0,Rainy,0,125.89,Winter,20.78
27/12/23,30/12/23,S001,P0126,Clothing,East,176.42,15,Sunny,0,184.92,Winter,10.0
27/12/23,30/12/23,S001,P0133,Clothing,East,184.08,20,Cloudy,0,185.52,Winter,9.49
27/12/23,30/12/23,S002,P0096,Toys,West,84.44,20,Rainy,0,82.11,Winter,24.4
27/12/23,30/12/23,S002,P0016,Clothing,West,88.59,15,Cloudy,0,90.99,Winter,22.91
27/12/23,30/12/23,S002,P0031,Electronics,West,112.39,15,Rainy,1,112.48,Winter,26.6
27/12/23,30/12/23,S002,P0159,Electronics,West,81.37,5,Rainy,0,83.81,Winter,27.84
27/12/23,30/12/23,S002,P0129,Furniture,West,120.31,5,Cloudy,0,119.27,Winter,17.46
27/12/23,30/12/23,S002,P0116,Furniture,West,105.36,15,Sunny,1,102.36,Winter,25.41
27/12/23,30/12/23,S002,P0070,Electronics,West,152.9,15,Snowy,0,153.19,Winter,14.89
27/12/23,30/12/23,S002,P0171,Electronics,West,163.32,20,Snowy,0,157.31,Winter,14.32
27/12/23,30/12/23,S002,P0175,Electronics,West,115.02,10,Sunny,0,111.73,Winter,20.68
27/12/23,30/12/23,S002,P0046,Clothing,West,138.48,10,Cloudy,0,141.04,Winter,13.46
27/12/23,30/12/23,S002,P0067,Furniture,West,88.78,0,Snowy,0,85.25,Winter,23.62
27/12/23,30/12/23,S002,P0183,Electronics,West,71.21,0,Cloudy,0,67.9,Winter,32.27
27/12/23,30/12/23,S002,P0166,Groceries,West,81.37,20,Cloudy,0,83.71,Winter,24.04
27/12/23,30/12/23,S002,P0079,Furniture,West,108.3,10,Rainy,0,104.45,Winter,17.71
27/12/23,30/12/23,S002,P0187,Clothing,West,148.97,0,Cloudy,0,148.64,Winter,13.61
27/12/23,30/12/23,S002,P0178,Clothing,West,124.08,20,Cloudy,0,123.18,Winter,14.42
27/12/23,30/12/23,S002,P0057,Clothing,West,130.12,15,Snowy,0,128.49,Winter,15.0
27/12/23,30/12/23,S002,P0153,Furniture,West,76.43,20,Cloudy,0,76.04,Winter,28.48
27/12/23,30/12/23,S002,P0083,Toys,West,114.6,10,Rainy,0,116.86,Winter,16.62
27/12/23,30/12/23,S002,P0069,Clothing,West,191.75,0,Sunny,0,193.31,Winter,10.59
27/12/23,30/12/23,S002,P0125,Clothing,West,123.92,10,Sunny,1,119.03,Winter,21.35
27/12/23,30/12/23,S002,P0017,Toys,West,113.8,20,Rainy,0,115.6,Winter,16.71
27/12/23,30/12/23,S002,P0149,Furniture,West,139.36,20,Snowy,0,138.88,Winter,13.35
27/12/23,30/12/23,S002,P0094,Groceries,West,161.66,0,Rainy,1,162.55,Winter,17.04
27/12/23,30/12/23,S002,P0066,Clothing,West,135.92,5,Snowy,0,132.68,Winter,14.98
27/12/23,30/12/23,S002,P0061,Clothing,West,163.62,5,Snowy,0,162.49,Winter,10.93
27/12/23,30/12/23,S002,P0085,Electronics,West,123.59,0,Cloudy,0,119.58,Winter,19.06
27/12/23,30/12/23,S002,P0068,Electronics,West,123.22,5,Rainy,0,125.66,Winter,19.05
27/12/23,30/12/23,S002,P0126,Clothing,West,192.6,0,Snowy,1,197.05,Winter,12.57
27/12/23,30/12/23,S002,P0133,Clothing,West,181.08,10,Sunny,0,176.78,Winter,10.71
27/12/23,30/12/23,S003,P0096,Toys,North,82.61,20,Snowy,0,80.43,Winter,25.06
27/12/23,30/12/23,S003,P0016,Clothing,North,97.51,15,Cloudy,0,97.51,Winter,22.19
27/12/23,30/12/23,S003,P0031,Electronics,North,120.32,10,Rainy,0,116.14,Winter,18.65
27/12/23,30/12/23,S003,P0159,Electronics,North,88.94,20,Snowy,0,88.09,Winter,29.37
27/12/23,30/12/23,S003,P0129,Furniture,North,116.53,20,Snowy,0,121.18,Winter,16.71
27/12/23,30/12/23,S003,P0116,Furniture,North,105.14,10,Cloudy,0,105.28,Winter,16.72
27/12/23,30/12/23,S003,P0070,Electronics,North,163.42,0,Sunny,0,160.48,Winter,14.12
27/12/23,30/12/23,S003,P0171,Electronics,North,156.27,5,Snowy,0,155.05,Winter,14.14
27/12/23,30/12/23,S003,P0175,Electronics,North,118.58,15,Sunny,0,114.68,Winter,20.12
27/12/23,30/12/23,S003,P0046,Clothing,North,144.13,20,Rainy,0,146.9,Winter,14.87
27/12/23,30/12/23,S003,P0067,Furniture,North,94.19,5,Cloudy,0,90.57,Winter,22.32
27/12/23,30/12/23,S003,P0183,Electronics,North,70.89,15,Snowy,0,69.58,Winter,35.13
27/12/23,30/12/23,S003,P0166,Groceries,North,86.61,5,Cloudy,0,88.89,Winter,24.79
27/12/23,30/12/23,S003,P0079,Furniture,North,104.45,5,Rainy,0,103.03,Winter,20.24
27/12/23,30/12/23,S003,P0187,Clothing,North,142.58,10,Cloudy,0,146.24,Winter,13.89
27/12/23,30/12/23,S003,P0178,Clothing,North,121.14,10,Snowy,1,120.08,Winter,21.49
27/12/23,30/12/23,S003,P0057,Clothing,North,122.01,20,Sunny,1,127.41,Winter,19.87
27/12/23,30/12/23,S003,P0153,Furniture,North,75.89,15,Snowy,0,75.98,Winter,26.69
27/12/23,30/12/23,S003,P0083,Toys,North,113.69,5,Sunny,1,117.54,Winter,25.31
27/12/23,30/12/23,S003,P0069,Clothing,North,208.52,20,Cloudy,0,200.42,Winter,10.35
27/12/23,30/12/23,S003,P0125,Clothing,North,121.81,10,Snowy,0,117.74,Winter,15.76
27/12/23,30/12/23,S003,P0017,Toys,North,108.36,15,Snowy,0,111.77,Winter,18.13
27/12/23,30/12/23,S003,P0149,Furniture,North,138.73,5,Rainy,0,137.6,Winter,14.52
27/12/23,30/12/23,S003,P0094,Groceries,North,159.72,0,Rainy,0,159.29,Winter,12.05
27/12/23,30/12/23,S003,P0066,Clothing,North,132.46,5,Cloudy,1,131.14,Winter,18.56
27/12/23,30/12/23,S003,P0061,Clothing,North,175.95,15,Cloudy,0,169.54,Winter,10.16
27/12/23,30/12/23,S003,P0085,Electronics,North,133.31,0,Rainy,0,138.71,Winter,18.41
27/12/23,30/12/23,S003,P0068,Electronics,North,122.15,10,Snowy,0,128.17,Winter,18.75
27/12/23,30/12/23,S003,P0126,Clothing,North,191.35,5,Rainy,0,182.6,Winter,10.02
27/12/23,30/12/23,S003,P0133,Clothing,North,187.83,0,Cloudy,0,184.9,Winter,10.83
27/12/23,30/12/23,S004,P0096,Toys,South,87.89,5,Rainy,0,90.12,Winter,24.15
27/12/23,30/12/23,S004,P0016,Clothing,South,94.15,0,Cloudy,0,94.05,Winter,20.98
27/12/23,30/12/23,S004,P0031,Electronics,South,109.4,5,Cloudy,0,111.77,Winter,20.17
27/12/23,30/12/23,S004,P0159,Electronics,South,82.7,5,Rainy,0,79.5,Winter,28.92
27/12/23,30/12/23,S004,P0129,Furniture,South,120.8,0,Snowy,1,121.75,Winter,19.16
27/12/23,30/12/23,S004,P0116,Furniture,South,105.97,10,Rainy,0,108.63,Winter,18.91
27/12/23,30/12/23,S004,P0070,Electronics,South,162.9,10,Snowy,1,167.89,Winter,18.49
27/12/23,30/12/23,S004,P0171,Electronics,South,160.9,20,Sunny,1,165.34,Winter,17.35
27/12/23,30/12/23,S004,P0175,Electronics,South,125.56,0,Sunny,1,123.38,Winter,24.21
27/12/23,30/12/23,S004,P0046,Clothing,South,142.44,10,Rainy,1,137.58,Winter,19.19
27/12/23,30/12/23,S004,P0067,Furniture,South,94.31,15,Cloudy,0,97.19,Winter,21.21
27/12/23,30/12/23,S004,P0183,Electronics,South,71.9,10,Rainy,0,70.41,Winter,30.5
27/12/23,30/12/23,S004,P0166,Groceries,South,88.97,10,Sunny,1,90.84,Winter,29.87
27/12/23,30/12/23,S004,P0079,Furniture,South,100.81,15,Cloudy,0,103.71,Winter,17.45
27/12/23,30/12/23,S004,P0187,Clothing,South,138.96,20,Cloudy,0,143.81,Winter,11.94
27/12/23,30/12/23,S004,P0178,Clothing,South,118.2,10,Cloudy,1,113.53,Winter,22.1
27/12/23,30/12/23,S004,P0057,Clothing,South,129.94,20,Snowy,0,133.71,Winter,16.41
27/12/23,30/12/23,S004,P0153,Furniture,South,71.5,5,Snowy,0,70.85,Winter,27.91
27/12/23,30/12/23,S004,P0083,Toys,South,115.4,20,Snowy,0,120.68,Winter,17.97
27/12/23,30/12/23,S004,P0069,Clothing,South,198.0,15,Snowy,0,199.38,Winter,9.76
27/12/23,30/12/23,S004,P0125,Clothing,South,119.08,0,Rainy,1,119.91,Winter,25.04
27/12/23,30/12/23,S004,P0017,Toys,South,105.8,20,Snowy,0,104.67,Winter,17.63
27/12/23,30/12/23,S004,P0149,Furniture,South,130.94,10,Rainy,0,129.62,Winter,14.39
27/12/23,30/12/23,S004,P0094,Groceries,South,165.23,10,Sunny,0,172.52,Winter,11.41
27/12/23,30/12/23,S004,P0066,Clothing,South,134.86,15,Sunny,1,134.37,Winter,16.89
27/12/23,30/12/23,S004,P0061,Clothing,South,173.6,5,Sunny,0,180.7,Winter,11.57
27/12/23,30/12/23,S004,P0085,Electronics,South,130.72,0,Rainy,1,137.22,Winter,23.79
27/12/23,30/12/23,S004,P0068,Electronics,South,129.54,15,Cloudy,1,130.07,Winter,27.23
27/12/23,30/12/23,S004,P0126,Clothing,South,180.84,20,Sunny,1,188.39,Winter,13.77
27/12/23,30/12/23,S004,P0133,Clothing,South,190.17,5,Snowy,0,198.22,Winter,10.4
27/12/23,30/12/23,S005,P0096,Toys,West,81.63,0,Rainy,0,77.6,Winter,22.28
27/12/23,30/12/23,S005,P0016,Clothing,West,89.99,0,Sunny,0,92.6,Winter,19.43
27/12/23,30/12/23,S005,P0031,Electronics,West,115.88,5,Cloudy,0,115.13,Winter,21.69
27/12/23,30/12/23,S005,P0159,Electronics,West,86.68,15,Rainy,0,87.64,Winter,29.83
27/12/23,30/12/23,S005,P0129,Furniture,West,116.44,5,Sunny,1,116.99,Winter,22.68
27/12/23,30/12/23,S005,P0116,Furniture,West,106.98,0,Sunny,0,103.65,Winter,18.4
27/12/23,30/12/23,S005,P0070,Electronics,West,166.74,5,Cloudy,0,163.92,Winter,14.28
27/12/23,30/12/23,S005,P0171,Electronics,West,166.99,15,Cloudy,1,169.07,Winter,20.52
27/12/23,30/12/23,S005,P0175,Electronics,West,122.53,15,Rainy,1,117.21,Winter,25.36
27/12/23,30/12/23,S005,P0046,Clothing,West,143.41,5,Rainy,0,149.29,Winter,16.71
27/12/23,30/12/23,S005,P0067,Furniture,West,86.2,20,Rainy,0,83.71,Winter,23.52
27/12/23,30/12/23,S005,P0183,Electronics,West,67.36,5,Cloudy,0,66.61,Winter,30.88
27/12/23,30/12/23,S005,P0166,Groceries,West,84.85,0,Snowy,0,86.8,Winter,23.98
27/12/23,30/12/23,S005,P0079,Furniture,West,108.08,15,Snowy,0,108.71,Winter,19.82
27/12/23,30/12/23,S005,P0187,Clothing,West,139.16,0,Rainy,0,133.53,Winter,14.69
27/12/23,30/12/23,S005,P0178,Clothing,West,123.43,20,Sunny,0,121.47,Winter,15.51
27/12/23,30/12/23,S005,P0057,Clothing,West,126.0,20,Cloudy,1,123.19,Winter,21.75
27/12/23,30/12/23,S005,P0153,Furniture,West,72.78,0,Cloudy,0,72.83,Winter,27.18
27/12/23,30/12/23,S005,P0083,Toys,West,113.88,0,Snowy,0,118.48,Winter,19.07
27/12/23,30/12/23,S005,P0069,Clothing,West,192.61,15,Cloudy,1,190.94,Winter,13.71
27/12/23,30/12/23,S005,P0125,Clothing,West,124.53,20,Cloudy,0,123.1,Winter,15.47
27/12/23,30/12/23,S005,P0017,Toys,West,112.67,15,Rainy,0,110.7,Winter,18.76
27/12/23,30/12/23,S005,P0149,Furniture,West,135.42,0,Cloudy,0,129.56,Winter,13.26
27/12/23,30/12/23,S005,P0094,Groceries,West,157.93,0,Snowy,0,162.59,Winter,11.71
27/12/23,30/12/23,S005,P0066,Clothing,West,136.59,5,Snowy,0,130.46,Winter,14.52
27/12/23,30/12/23,S005,P0061,Clothing,West,170.76,15,Cloudy,1,164.45,Winter,15.68
27/12/23,30/12/23,S005,P0085,Electronics,West,133.02,10,Cloudy,0,128.29,Winter,19.09
27/12/23,30/12/23,S005,P0068,Electronics,West,128.95,15,Rainy,0,129.57,Winter,20.05
27/12/23,30/12/23,S005,P0126,Clothing,West,187.76,15,Rainy,0,187.02,Winter,11.66
27/12/23,30/12/23,S005,P0133,Clothing,West,186.61,5,Sunny,0,184.75,Winter,10.83
27/12/23,31/12/23,S001,P0096,Toys,East,87.67,10,Snowy,0,90.04,Winter,24.15
27/12/23,31/12/23,S001,P0016,Clothing,East,96.4,20,Sunny,0,99.85,Winter,20.52
27/12/23,31/12/23,S001,P0031,Electronics,East,115.11,0,Rainy,1,110.53,Winter,24.35
27/12/23,31/12/23,S001,P0159,Electronics,East,82.65,15,Snowy,1,83.66,Winter,33.0
27/12/23,31/12/23,S001,P0129,Furniture,East,116.94,10,Cloudy,0,112.05,Winter,17.58
27/12/23,31/12/23,S001,P0116,Furniture,East,109.28,10,Cloudy,0,114.47,Winter,16.3
27/12/23,31/12/23,S001,P0070,Electronics,East,162.39,15,Cloudy,0,161.74,Winter,13.7
27/12/23,31/12/23,S001,P0171,Electronics,East,155.03,5,Cloudy,0,160.65,Winter,15.64
27/12/23,31/12/23,S001,P0175,Electronics,East,114.98,10,Rainy,0,118.46,Winter,17.78
27/12/23,31/12/23,S001,P0046,Clothing,East,140.82,10,Cloudy,0,135.94,Winter,14.56
27/12/23,31/12/23,S001,P0067,Furniture,East,89.98,5,Rainy,0,87.91,Winter,23.61
27/12/23,31/12/23,S001,P0183,Electronics,East,67.96,5,Snowy,0,66.35,Winter,32.05
27/12/23,31/12/23,S001,P0166,Groceries,East,84.95,20,Cloudy,1,82.52,Winter,31.32
27/12/23,31/12/23,S001,P0079,Furniture,East,102.05,5,Snowy,0,98.79,Winter,17.45
27/12/23,31/12/23,S001,P0187,Clothing,East,151.89,20,Rainy,0,151.69,Winter,15.23
27/12/23,31/12/23,S001,P0178,Clothing,East,120.61,5,Cloudy,1,121.63,Winter,19.85
27/12/23,31/12/23,S001,P0057,Clothing,East,125.8,20,Rainy,0,131.94,Winter,17.93
27/12/23,31/12/23,S001,P0153,Furniture,East,71.76,10,Sunny,0,69.03,Winter,23.84
27/12/23,31/12/23,S001,P0083,Toys,East,114.01,0,Cloudy,1,116.31,Winter,24.97
27/12/23,31/12/23,S001,P0069,Clothing,East,204.34,10,Rainy,0,199.23,Winter,11.31
27/12/23,31/12/23,S001,P0125,Clothing,East,128.37,20,Snowy,0,124.7,Winter,14.74
27/12/23,31/12/23,S001,P0017,Toys,East,106.27,20,Snowy,0,110.59,Winter,18.74
27/12/23,31/12/23,S001,P0149,Furniture,East,128.44,10,Snowy,0,123.19,Winter,13.97
27/12/23,31/12/23,S001,P0094,Groceries,East,159.28,10,Rainy,0,158.72,Winter,11.51
27/12/23,31/12/23,S001,P0066,Clothing,East,136.37,0,Rainy,0,137.51,Winter,16.64
27/12/23,31/12/23,S001,P0061,Clothing,East,166.86,20,Snowy,0,172.17,Winter,11.0
27/12/23,31/12/23,S001,P0085,Electronics,East,128.76,5,Snowy,0,128.99,Winter,17.73
27/12/23,31/12/23,S001,P0068,Electronics,East,124.1,20,Rainy,1,123.5,Winter,22.72
27/12/23,31/12/23,S001,P0126,Clothing,East,191.17,15,Snowy,0,182.9,Winter,9.8
27/12/23,31/12/23,S001,P0133,Clothing,East,199.06,10,Rainy,0,193.45,Winter,11.63
27/12/23,31/12/23,S002,P0096,Toys,West,83.95,0,Sunny,0,87.33,Winter,25.16
27/12/23,31/12/23,S002,P0016,Clothing,West,96.32,10,Snowy,0,98.96,Winter,20.3
27/12/23,31/12/23,S002,P0031,Electronics,West,120.01,5,Cloudy,0,118.33,Winter,19.52
27/12/23,31/12/23,S002,P0159,Electronics,West,86.24,10,Snowy,1,84.36,Winter,38.75
27/12/23,31/12/23,S002,P0129,Furniture,West,122.19,10,Snowy,0,127.04,Winter,15.2
27/12/23,31/12/23,S002,P0116,Furniture,West,105.54,10,Rainy,0,105.07,Winter,19.33
27/12/23,31/12/23,S002,P0070,Electronics,West,155.35,20,Snowy,0,162.81,Winter,15.43
27/12/23,31/12/23,S002,P0171,Electronics,West,155.13,20,Snowy,0,149.86,Winter,15.37
27/12/23,31/12/23,S002,P0175,Electronics,West,124.63,20,Cloudy,1,121.61,Winter,23.73
27/12/23,31/12/23,S002,P0046,Clothing,West,134.5,20,Sunny,0,140.0,Winter,14.99
27/12/23,31/12/23,S002,P0067,Furniture,West,91.55,5,Sunny,1,95.05,Winter,28.76
27/12/23,31/12/23,S002,P0183,Electronics,West,67.23,20,Sunny,0,67.73,Winter,33.07
27/12/23,31/12/23,S002,P0166,Groceries,West,84.19,5,Snowy,1,82.88,Winter,28.31
27/12/23,31/12/23,S002,P0079,Furniture,West,104.03,10,Snowy,0,105.04,Winter,19.22
27/12/23,31/12/23,S002,P0187,Clothing,West,144.84,0,Rainy,0,150.79,Winter,14.81
27/12/23,31/12/23,S002,P0178,Clothing,West,125.47,0,Cloudy,0,122.46,Winter,14.61
27/12/23,31/12/23,S002,P0057,Clothing,West,119.7,20,Rainy,0,122.62,Winter,17.82
27/12/23,31/12/23,S002,P0153,Furniture,West,73.13,15,Sunny,0,73.64,Winter,24.22
27/12/23,31/12/23,S002,P0083,Toys,West,112.19,15,Cloudy,1,109.33,Winter,21.77
27/12/23,31/12/23,S002,P0069,Clothing,West,200.31,15,Cloudy,0,195.93,Winter,9.99
27/12/23,31/12/23,S002,P0125,Clothing,West,121.06,15,Sunny,0,124.44,Winter,15.91
27/12/23,31/12/23,S002,P0017,Toys,West,107.4,20,Cloudy,1,105.95,Winter,23.18
27/12/23,31/12/23,S002,P0149,Furniture,West,135.94,15,Cloudy,0,142.59,Winter,14.43
27/12/23,31/12/23,S002,P0094,Groceries,West,152.42,15,Rainy,0,145.43,Winter,12.85
27/12/23,31/12/23,S002,P0066,Clothing,West,135.4,15,Cloudy,1,138.22,Winter,18.83
27/12/23,31/12/23,S002,P0061,Clothing,West,175.22,20,Snowy,1,172.24,Winter,13.41
27/12/23,31/12/23,S002,P0085,Electronics,West,130.26,5,Sunny,0,134.66,Winter,16.92
27/12/23,31/12/23,S002,P0068,Electronics,West,124.09,15,Snowy,0,129.31,Winter,20.87
27/12/23,31/12/23,S002,P0126,Clothing,West,184.45,10,Rainy,0,191.16,Winter,10.64
27/12/23,31/12/23,S002,P0133,Clothing,West,192.43,5,Cloudy,0,185.33,Winter,9.83
27/12/23,31/12/23,S003,P0096,Toys,North,88.29,20,Rainy,0,89.97,Winter,21.82
27/12/23,31/12/23,S003,P0016,Clothing,North,88.48,5,Cloudy,0,90.73,Winter,19.72
27/12/23,31/12/23,S003,P0031,Electronics,North,115.11,20,Cloudy,0,119.31,Winter,20.58
27/12/23,31/12/23,S003,P0159,Electronics,North,88.1,0,Sunny,0,85.03,Winter,30.03
27/12/23,31/12/23,S003,P0129,Furniture,North,119.48,5,Cloudy,0,118.57,Winter,16.73
27/12/23,31/12/23,S003,P0116,Furniture,North,108.56,15,Rainy,1,103.72,Winter,25.19
27/12/23,31/12/23,S003,P0070,Electronics,North,165.03,0,Snowy,0,170.57,Winter,14.16
27/12/23,31/12/23,S003,P0171,Electronics,North,165.67,20,Rainy,1,165.02,Winter,17.57
27/12/23,31/12/23,S003,P0175,Electronics,North,125.71,5,Sunny,0,122.87,Winter,19.3
27/12/23,31/12/23,S003,P0046,Clothing,North,140.33,0,Sunny,1,145.75,Winter,18.86
27/12/23,31/12/23,S003,P0067,Furniture,North,92.31,10,Rainy,1,87.83,Winter,27.94
27/12/23,31/12/23,S003,P0183,Electronics,North,66.65,5,Snowy,1,65.16,Winter,43.37
27/12/23,31/12/23,S003,P0166,Groceries,North,83.42,10,Snowy,0,80.79,Winter,23.99
27/12/23,31/12/23,S003,P0079,Furniture,North,103.81,20,Rainy,0,105.39,Winter,18.32
27/12/23,31/12/23,S003,P0187,Clothing,North,139.17,20,Snowy,0,139.71,Winter,12.57
27/12/23,31/12/23,S003,P0178,Clothing,North,124.11,20,Snowy,0,128.22,Winter,17.04
27/12/23,31/12/23,S003,P0057,Clothing,North,120.92,20,Rainy,0,117.79,Winter,16.78
27/12/23,31/12/23,S003,P0153,Furniture,North,78.56,15,Sunny,0,77.03,Winter,24.49
27/12/23,31/12/23,S003,P0083,Toys,North,112.72,20,Snowy,0,113.99,Winter,19.36
27/12/23,31/12/23,S003,P0069,Clothing,North,194.74,20,Snowy,0,202.98,Winter,10.87
27/12/23,31/12/23,S003,P0125,Clothing,North,126.19,20,Snowy,0,121.43,Winter,17.11
27/12/23,31/12/23,S003,P0017,Toys,North,106.48,0,Sunny,0,109.88,Winter,17.56
27/12/23,31/12/23,S003,P0149,Furniture,North,128.37,15,Rainy,0,128.17,Winter,13.88
27/12/23,31/12/23,S003,P0094,Groceries,North,161.07,5,Cloudy,1,160.99,Winter,15.81
27/12/23,31/12/23,S003,P0066,Clothing,North,137.4,5,Sunny,0,137.74,Winter,14.37
27/12/23,31/12/23,S003,P0061,Clothing,North,167.41,10,Snowy,0,162.75,Winter,10.48
27/12/23,31/12/23,S003,P0085,Electronics,North,124.77,20,Rainy,0,121.09,Winter,17.79
27/12/23,31/12/23,S003,P0068,Electronics,North,123.34,15,Rainy,0,122.24,Winter,18.21
27/12/23,31/12/23,S003,P0126,Clothing,North,191.4,15,Rainy,0,183.82,Winter,11.8
27/12/23,31/12/23,S003,P0133,Clothing,North,188.1,10,Sunny,0,184.43,Winter,10.3
27/12/23,31/12/23,S004,P0096,Toys,South,87.06,5,Cloudy,0,88.75,Winter,23.62
27/12/23,31/12/23,S004,P0016,Clothing,South,92.62,15,Sunny,0,97.13,Winter,21.89
