year,month,store_id,product_id,category,total_units_sold,avg_inventory_held,turnover_ratio
2022,4,S002,P0129,Furniture,2654,140.0,18.0
2022,4,S002,P0133,Clothing,2786,151.0,18.0
2022,4,S002,P0149,Furniture,2961,157.0,18.0
2022,4,S002,P0153,Furniture,3032,148.0,20.0
2022,4,S002,P0159,Electronics,2729,145.0,18.0
2022,4,S002,P0166,Groceries,2698,135.0,19.0
2022,4,S002,P0171,Electronics,2618,141.0,18.0
2022,4,S002,P0175,Electronics,2615,132.0,19.0
2022,4,S002,P0178,Clothing,2859,149.0,19.0
2022,4,S002,P0183,Electronics,2550,127.0,20.0
2022,4,S002,P0187,Clothing,2619,142.0,18.0
2022,4,S003,P0016,Clothing,2747,137.0,20.0
2022,4,S003,P0017,Toys,2617,133.0,19.0
2022,4,S003,P0031,Electronics,2438,127.0,19.0
2022,4,S003,P0046,Clothing,2814,145.0,19.0
2022,4,S003,P0057,Clothing,3294,159.0,20.0
2022,4,S003,P0061,Clothing,2804,145.0,19.0
2022,4,S003,P0066,Clothing,2890,134.0,21.0
2022,4,S003,P0067,Furniture,2720,146.0,18.0
2022,4,S003,P0068,Electronics,2497,130.0,19.0
2022,4,S003,P0069,Clothing,2833,141.0,20.0
2022,4,S003,P0070,Electronics,2475,147.0,16.0
2022,4,S003,P0079,Furniture,2791,139.0,20.0
2022,4,S003,P0083,Toys,2783,146.0,19.0
2022,4,S003,P0085,Electronics,3074,146.0,21.0
2022,4,S003,P0094,Groceries,2876,144.0,19.0
2022,4,S003,P0096,Toys,2992,152.0,19.0
2022,4,S003,P0116,Furniture,2849,139.0,20.0
2022,4,S003,P0125,Clothing,2776,144.0,19.0
2022,4,S003,P0126,Clothing,2894,141.0,20.0
2022,4,S003,P0129,Furniture,2630,140.0,18.0
2022,4,S003,P0133,Clothing,2520,129.0,19.0
2022,4,S003,P0149,Furniture,2373,120.0,19.0
2022,4,S003,P0153,Furniture,2649,138.0,19.0
2022,4,S003,P0159,Electronics,2695,134.0,20.0
2022,4,S003,P0166,Groceries,2734,134.0,20.0
2022,4,S003,P0171,Electronics,2700,132.0,20.0
2022,4,S003,P0175,Electronics,2506,145.0,17.0
2022,4,S003,P0178,Clothing,2585,137.0,18.0
2022,4,S003,P0183,Electronics,2892,149.0,19.0
2022,4,S003,P0187,Clothing,2759,134.0,20.0
2022,4,S004,P0016,Clothing,2617,133.0,19.0
2022,4,S004,P0017,Toys,2966,136.0,21.0
2022,4,S004,P0031,Electronics,2707,137.0,19.0
2022,4,S004,P0046,Clothing,2739,134.0,20.0
2022,4,S004,P0057,Clothing,2755,135.0,20.0
2022,4,S004,P0061,Clothing,2676,134.0,19.0
2022,4,S004,P0066,Clothing,2751,148.0,18.0
2022,4,S004,P0067,Furniture,2933,149.0,19.0
2022,4,S004,P0068,Electronics,2829,148.0,19.0
2022,4,S004,P0069,Clothing,2672,144.0,18.0
2022,4,S004,P0070,Electronics,2770,147.0,18.0
2022,4,S004,P0079,Furniture,2774,142.0,19.0
2022,4,S004,P0083,Toys,2605,137.0,19.0
2022,4,S004,P0085,Electronics,2732,140.0,19.0
2022,4,S004,P0094,Groceries,2509,134.0,18.0
2022,4,S004,P0096,Toys,2842,146.0,19.0
2022,4,S004,P0116,Furniture,2660,131.0,20.0
2022,4,S004,P0125,Clothing,2858,135.0,21.0
2022,4,S004,P0126,Clothing,2488,139.0,17.0
2022,4,S004,P0129,Furniture,2601,133.0,19.0
2022,4,S004,P0133,Clothing,2720,142.0,19.0
2022,4,S004,P0149,Furniture,2664,126.0,21.0
2022,4,S004,P0153,Furniture,2696,146.0,18.0
2022,4,S004,P0159,Electronics,2840,148.0,19.0
2022,4,S004,P0166,Groceries,2715,142.0,19.0
2022,4,S004,P0171,Electronics,2502,130.0,19.0
2022,4,S004,P0175,Electronics,2885,145.0,19.0
2022,4,S004,P0178,Clothing,2351,122.0,19.0
2022,4,S004,P0183,Electronics,2642,144.0,18.0
2022,4,S004,P0187,Clothing,2722,133.0,20.0
2022,4,S005,P0016,Clothing,2687,140.0,19.0
2022,4,S005,P0017,Toys,2919,143.0,20.0
2022,4,S005,P0031,Electronics,2615,132.0,19.0
2022,4,S005,P0046,Clothing,2564,130.0,19.0
2022,4,S005,P0057,Clothing,2977,139.0,21.0
2022,4,S005,P0061,Clothing,2766,133.0,20.0
2022,4,S005,P0066,Clothing,2944,140.0,21.0
2022,4,S005,P0067,Furniture,2979,137.0,21.0
2022,4,S005,P0068,Electronics,2368,128.0,18.0
2022,4,S005,P0069,Clothing,3088,161.0,19.0
2022,4,S005,P0070,Electronics,2513,132.0,19.0
2022,4,S005,P0079,Furniture,2806,140.0,20.0
2022,4,S005,P0083,Toys,2910,144.0,20.0
2022,4,S005,P0085,Electronics,2505,133.0,18.0
2022,4,S005,P0094,Groceries,2820,141.0,20.0
2022,4,S005,P0096,Toys,2481,131.0,18.0
2022,4,S005,P0116,Furniture,2750,141.0,19.0
2022,4,S005,P0125,Clothing,2681,139.0,19.0
2022,4,S005,P0126,Clothing,2640,134.0,19.0
2022,4,S005,P0129,Furniture,2702,136.0,19.0
2022,4,S005,P0133,Clothing,2723,134.0,20.0
2022,4,S005,P0149,Furniture,2575,146.0,17.0
2022,4,S005,P0153,Furniture,2765,139.0,19.0
2022,4,S005,P0159,Electronics,2490,124.0,20.0
2022,4,S005,P0166,Groceries,2604,143.0,18.0
2022,4,S005,P0171,Electronics,2358,130.0,18.0
2022,4,S005,P0175,Electronics,2924,151.0,19.0
2022,4,S005,P0178,Clothing,2333,126.0,18.0
2022,4,S005,P0183,Electronics,2678,136.0,19.0
2022,4,S005,P0187,Clothing,2673,134.0,19.0
2022,5,S001,P0016,Clothing,2953,144.0,20.0
2022,5,S001,P0017,Toys,2856,143.0,19.0
2022,5,S001,P0031,Electronics,2680,143.0,18.0
2022,5,S001,P0046,Clothing,3013,144.0,20.0
2022,5,S001,P0057,Clothing,3029,145.0,20.0
2022,5,S001,P0061,Clothing,2746,125.0,21.0
2022,5,S001,P0066,Clothing,2615,135.0,19.0
2022,5,S001,P0067,Furniture,2641,130.0,20.0
2022,5,S001,P0068,Electronics,2511,136.0,18.0
2022,5,S001,P0069,Clothing,2703,141.0,19.0
2022,5,S001,P0070,Electronics,2715,131.0,20.0
2022,5,S001,P0079,Furniture,2869,143.0,20.0
2022,5,S001,P0083,Toys,2821,146.0,19.0
2022,5,S001,P0085,Electronics,2907,135.0,21.0
2022,5,S001,P0094,Groceries,3414,146.0,23.0
2022,5,S001,P0096,Toys,2784,140.0,19.0
2022,5,S001,P0116,Furniture,2666,134.0,19.0
2022,5,S001,P0125,Clothing,2813,136.0,20.0
2022,5,S001,P0126,Clothing,2650,137.0,19.0
2022,5,S001,P0129,Furniture,2992,138.0,21.0
2022,5,S001,P0133,Clothing,2607,128.0,20.0
2022,5,S001,P0149,Furniture,2729,141.0,19.0
2022,5,S001,P0153,Furniture,2918,139.0,20.0
2022,5,S001,P0159,Electronics,2519,127.0,19.0
2022,5,S001,P0166,Groceries,3707,170.0,21.0
2022,5,S001,P0171,Electronics,2658,141.0,18.0
2022,5,S001,P0175,Electronics,2860,141.0,20.0
2022,5,S001,P0178,Clothing,2463,132.0,18.0
2022,5,S001,P0183,Electronics,3060,151.0,20.0
2022,5,S001,P0187,Clothing,2596,119.0,21.0
2022,5,S002,P0016,Clothing,3271,163.0,20.0
2022,5,S002,P0017,Toys,2804,141.0,19.0
2022,5,S002,P0031,Electronics,2305,125.0,18.0
2022,5,S002,P0046,Clothing,2851,139.0,20.0
2022,5,S002,P0057,Clothing,2633,133.0,19.0
2022,5,S002,P0061,Clothing,2816,136.0,20.0
2022,5,S002,P0066,Clothing,3126,147.0,21.0
2022,5,S002,P0067,Furniture,2857,139.0,20.0
2022,5,S002,P0068,Electronics,2371,114.0,20.0
2022,5,S002,P0069,Clothing,2941,143.0,20.0
2022,5,S002,P0070,Electronics,2759,142.0,19.0
2022,5,S002,P0079,Furniture,2850,137.0,20.0
2022,5,S002,P0083,Toys,3025,152.0,19.0
2022,5,S002,P0085,Electronics,2966,142.0,20.0
2022,5,S002,P0094,Groceries,3610,174.0,20.0
2022,5,S002,P0096,Toys,2627,142.0,18.0
2022,5,S002,P0116,Furniture,2765,136.0,20.0
2022,5,S002,P0125,Clothing,3053,141.0,21.0
2022,5,S002,P0126,Clothing,2557,134.0,19.0
2022,5,S002,P0129,Furniture,2681,136.0,19.0
2022,5,S002,P0133,Clothing,2657,127.0,20.0
2022,5,S002,P0149,Furniture,2746,137.0,20.0
2022,5,S002,P0153,Furniture,3113,148.0,21.0
2022,5,S002,P0159,Electronics,2834,131.0,21.0
2022,5,S002,P0166,Groceries,3806,173.0,22.0
2022,5,S002,P0171,Electronics,2837,140.0,20.0
2022,5,S002,P0175,Electronics,2619,140.0,18.0
2022,5,S002,P0178,Clothing,3044,146.0,20.0
2022,5,S002,P0183,Electronics,2704,139.0,19.0
2022,5,S002,P0187,Clothing,2729,130.0,20.0
2022,5,S003,P0016,Clothing,2697,129.0,20.0
2022,5,S003,P0017,Toys,2991,143.0,20.0
2022,5,S003,P0031,Electronics,2782,143.0,19.0
2022,5,S003,P0046,Clothing,2958,142.0,20.0
2022,5,S003,P0057,Clothing,2866,131.0,21.0
2022,5,S003,P0061,Clothing,2969,143.0,20.0
2022,5,S003,P0066,Clothing,2948,150.0,19.0
2022,5,S003,P0067,Furniture,2899,140.0,20.0
2022,5,S003,P0068,Electronics,2598,130.0,19.0
2022,5,S003,P0069,Clothing,3005,153.0,19.0
2022,5,S003,P0070,Electronics,2713,121.0,22.0
2022,5,S003,P0079,Furniture,2861,147.0,19.0
2022,5,S003,P0083,Toys,2936,147.0,19.0
2022,5,S003,P0085,Electronics,2342,123.0,19.0
2022,5,S003,P0094,Groceries,3775,170.0,22.0
2022,5,S003,P0096,Toys,2594,121.0,21.0
2022,5,S003,P0116,Furniture,2677,136.0,19.0
2022,5,S003,P0125,Clothing,3157,155.0,20.0
2022,5,S003,P0126,Clothing,2423,126.0,19.0
2022,5,S003,P0129,Furniture,2893,134.0,21.0
2022,5,S003,P0133,Clothing,3034,149.0,20.0
2022,5,S003,P0149,Furniture,3033,138.0,21.0
2022,5,S003,P0153,Furniture,3015,138.0,21.0
2022,5,S003,P0159,Electronics,2397,126.0,19.0
2022,5,S003,P0166,Groceries,3584,164.0,21.0
2022,5,S003,P0171,Electronics,2673,130.0,20.0
2022,5,S003,P0175,Electronics,2656,136.0,19.0
2022,5,S003,P0178,Clothing,2752,132.0,20.0
2022,5,S003,P0183,Electronics,2937,141.0,20.0
2022,5,S003,P0187,Clothing,2718,146.0,18.0
2022,5,S004,P0016,Clothing,2898,152.0,19.0
2022,5,S004,P0017,Toys,2730,141.0,19.0
2022,5,S004,P0031,Electronics,2678,134.0,19.0
2022,5,S004,P0046,Clothing,2864,149.0,19.0
2022,5,S004,P0057,Clothing,2895,148.0,19.0
2022,5,S004,P0061,Clothing,2649,144.0,18.0
2022,5,S004,P0066,Clothing,2743,143.0,19.0
2022,5,S004,P0067,Furniture,2920,148.0,19.0
2022,5,S004,P0068,Electronics,2803,151.0,18.0
2022,5,S004,P0069,Clothing,2975,134.0,22.0
2022,5,S004,P0070,Electronics,2590,125.0,20.0
2022,5,S004,P0079,Furniture,3143,152.0,20.0
2022,5,S004,P0083,Toys,2812,137.0,20.0
2022,5,S004,P0085,Electronics,2923,138.0,21.0
2022,5,S004,P0094,Groceries,3785,181.0,20.0
2022,5,S004,P0096,Toys,2754,138.0,19.0
2022,5,S004,P0116,Furniture,2962,136.0,21.0
2022,5,S004,P0125,Clothing,3222,157.0,20.0
2022,5,S004,P0126,Clothing,2625,136.0,19.0
2022,5,S004,P0129,Furniture,2471,130.0,19.0
2022,5,S004,P0133,Clothing,2840,143.0,19.0
2022,5,S004,P0149,Furniture,2977,145.0,20.0
2022,5,S004,P0153,Furniture,2978,155.0,19.0
2022,5,S004,P0159,Electronics,2710,136.0,19.0
2022,5,S004,P0166,Groceries,3531,159.0,22.0
2022,5,S004,P0171,Electronics,2782,148.0,18.0
2022,5,S004,P0175,Electronics,2721,125.0,21.0
2022,5,S004,P0178,Clothing,2835,130.0,21.0
2022,5,S004,P0183,Electronics,2825,138.0,20.0
2022,5,S004,P0187,Clothing,3024,146.0,20.0
2022,5,S005,P0016,Clothing,2767,149.0,18.0
2022,5,S005,P0017,Toys,2991,131.0,22.0
2022,5,S005,P0031,Electronics,2849,132.0,21.0
2022,5,S005,P0046,Clothing,2899,138.0,21.0
2022,5,S005,P0057,Clothing,2747,142.0,19.0
2022,5,S005,P0061,Clothing,2861,148.0,19.0
2022,5,S005,P0066,Clothing,2825,140.0,20.0
2022,5,S005,P0067,Furniture,2947,147.0,20.0
2022,5,S005,P0068,Electronics,2234,124.0,18.0
2022,5,S005,P0069,Clothing,3042,149.0,20.0
2022,5,S005,P0070,Electronics,2864,149.0,19.0
2022,5,S005,P0079,Furniture,2807,139.0,20.0
2022,5,S005,P0083,Toys,2690,133.0,20.0
2022,5,S005,P0085,Electronics,2633,140.0,18.0
2022,5,S005,P0094,Groceries,3349,158.0,21.0
2022,5,S005,P0096,Toys,2547,126.0,20.0
2022,5,S005,P0116,Furniture,2700,130.0,20.0
2022,5,S005,P0125,Clothing,2727,136.0,20.0
2022,5,S005,P0126,Clothing,3052,151.0,20.0
2022,5,S005,P0129,Furniture,3005,152.0,19.0
2022,5,S005,P0133,Clothing,3048,157.0,19.0
2022,5,S005,P0149,Furniture,2944,140.0,21.0
2022,5,S005,P0153,Furniture,2964,148.0,20.0
2022,5,S005,P0159,Electronics,2808,143.0,19.0
2022,5,S005,P0166,Groceries,3617,167.0,21.0
2022,5,S005,P0171,Electronics,2612,123.0,21.0
2022,5,S005,P0175,Electronics,2948,151.0,19.0
2022,5,S005,P0178,Clothing,2942,133.0,22.0
2022,5,S005,P0183,Electronics,2954,143.0,20.0
2022,5,S005,P0187,Clothing,3024,143.0,21.0
2022,6,S001,P0016,Clothing,2799,142.0,19.0
2022,6,S001,P0017,Toys,2439,122.0,19.0
2022,6,S001,P0031,Electronics,2628,136.0,19.0
2022,6,S001,P0046,Clothing,2829,144.0,19.0
2022,6,S001,P0057,Clothing,2891,137.0,21.0
2022,6,S001,P0061,Clothing,2807,146.0,19.0
2022,6,S001,P0066,Clothing,2767,132.0,20.0
2022,6,S001,P0067,Furniture,2926,152.0,19.0
2022,6,S001,P0068,Electronics,2672,140.0,19.0
2022,6,S001,P0069,Clothing,2302,127.0,18.0
2022,6,S001,P0070,Electronics,2669,144.0,18.0
2022,6,S001,P0079,Furniture,2550,134.0,19.0
2022,6,S001,P0083,Toys,2659,119.0,22.0
2022,6,S001,P0085,Electronics,2724,142.0,19.0
2022,6,S001,P0094,Groceries,3431,164.0,20.0
2022,6,S001,P0096,Toys,2445,134.0,18.0
2022,6,S001,P0116,Furniture,2429,133.0,18.0
2022,6,S001,P0125,Clothing,2825,145.0,19.0
2022,6,S001,P0126,Clothing,2628,139.0,18.0
2022,6,S001,P0129,Furniture,2546,132.0,19.0
2022,6,S001,P0133,Clothing,2870,149.0,19.0
2022,6,S001,P0149,Furniture,3230,144.0,22.0
2022,6,S001,P0153,Furniture,3075,155.0,19.0
2022,6,S001,P0159,Electronics,2666,141.0,18.0
2022,6,S001,P0166,Groceries,3417,160.0,21.0
2022,6,S001,P0171,Electronics,2522,134.0,18.0
2022,6,S001,P0175,Electronics,2563,138.0,18.0
2022,6,S001,P0178,Clothing,2628,137.0,19.0
2022,6,S001,P0183,Electronics,3043,154.0,19.0
2022,6,S001,P0187,Clothing,2954,141.0,20.0
2022,6,S002,P0016,Clothing,2968,150.0,19.0
2022,6,S002,P0017,Toys,2772,142.0,19.0
2022,6,S002,P0031,Electronics,2699,145.0,18.0
2022,6,S002,P0046,Clothing,2665,137.0,19.0
2022,6,S002,P0057,Clothing,2498,136.0,18.0
2022,6,S002,P0061,Clothing,2657,143.0,18.0
2022,6,S002,P0066,Clothing,2701,135.0,20.0
2022,6,S002,P0067,Furniture,2950,145.0,20.0
2022,6,S002,P0068,Electronics,2698,137.0,19.0
2022,6,S002,P0069,Clothing,2875,146.0,19.0
2022,6,S002,P0070,Electronics,2741,137.0,20.0
2022,6,S002,P0079,Furniture,2726,146.0,18.0
2022,6,S002,P0083,Toys,3041,152.0,20.0
2022,6,S002,P0085,Electronics,2623,143.0,18.0
2022,6,S002,P0094,Groceries,3384,163.0,20.0
2022,6,S002,P0096,Toys,2449,135.0,18.0
2022,6,S002,P0116,Furniture,2607,137.0,19.0
2022,6,S002,P0125,Clothing,2954,140.0,21.0
2022,6,S002,P0126,Clothing,3008,158.0,19.0
2022,6,S002,P0129,Furniture,2716,144.0,18.0
2022,6,S002,P0133,Clothing,2419,127.0,19.0
2022,6,S002,P0149,Furniture,3070,153.0,20.0
2022,6,S002,P0153,Furniture,2507,138.0,18.0
2022,6,S002,P0159,Electronics,3163,160.0,19.0
2022,6,S002,P0166,Groceries,3446,169.0,20.0
2022,6,S002,P0171,Electronics,2328,128.0,18.0
2022,6,S002,P0175,Electronics,2861,129.0,22.0
2022,6,S002,P0178,Clothing,2909,145.0,20.0
2022,6,S002,P0183,Electronics,2646,145.0,18.0
2022,6,S002,P0187,Clothing,2799,139.0,20.0
2022,6,S003,P0016,Clothing,2901,150.0,19.0
2022,6,S003,P0017,Toys,2590,135.0,19.0
2022,6,S003,P0031,Electronics,2770,135.0,20.0
2022,6,S003,P0046,Clothing,2787,141.0,19.0
2022,6,S003,P0057,Clothing,2917,144.0,20.0
2022,6,S003,P0061,Clothing,2747,142.0,19.0
2022,6,S003,P0066,Clothing,2670,137.0,19.0
2022,6,S003,P0067,Furniture,3130,150.0,20.0
2022,6,S003,P0068,Electronics,2473,124.0,19.0
2022,6,S003,P0069,Clothing,2832,148.0,19.0
2022,6,S003,P0070,Electronics,2385,127.0,18.0
2022,6,S003,P0079,Furniture,3016,144.0,20.0
2022,6,S003,P0083,Toys,2762,134.0,20.0
2022,6,S003,P0085,Electronics,2524,129.0,19.0
2022,6,S003,P0094,Groceries,3786,174.0,21.0
2022,6,S003,P0096,Toys,2516,143.0,17.0
2022,6,S003,P0116,Furniture,2693,136.0,19.0
2022,6,S003,P0125,Clothing,2796,146.0,19.0
2022,6,S003,P0126,Clothing,2700,140.0,19.0
2022,6,S003,P0129,Furniture,2737,139.0,19.0
2022,6,S003,P0133,Clothing,2670,141.0,18.0
2022,6,S003,P0149,Furniture,2839,148.0,19.0
2022,6,S003,P0153,Furniture,2673,143.0,18.0
2022,6,S003,P0159,Electronics,2697,139.0,19.0
2022,6,S003,P0166,Groceries,4191,194.0,21.0
2022,6,S003,P0171,Electronics,2733,141.0,19.0
2022,6,S003,P0175,Electronics,2538,133.0,19.0
2022,6,S003,P0178,Clothing,2801,149.0,18.0
2022,6,S003,P0183,Electronics,2221,120.0,18.0
2022,6,S003,P0187,Clothing,2929,154.0,19.0
2022,6,S004,P0016,Clothing,2655,137.0,19.0
2022,6,S004,P0017,Toys,2625,135.0,19.0
2022,6,S004,P0031,Electronics,2457,127.0,19.0
2022,6,S004,P0046,Clothing,2801,142.0,19.0
2022,6,S004,P0057,Clothing,2885,141.0,20.0
2022,6,S004,P0061,Clothing,2847,145.0,19.0
2022,6,S004,P0066,Clothing,3078,144.0,21.0
2022,6,S004,P0067,Furniture,2767,141.0,19.0
2022,6,S004,P0068,Electronics,2838,150.0,18.0
2022,6,S004,P0069,Clothing,3015,146.0,20.0
2022,6,S004,P0070,Electronics,2649,131.0,20.0
2022,6,S004,P0079,Furniture,2587,135.0,19.0
2022,6,S004,P0083,Toys,2617,142.0,18.0
2022,6,S004,P0085,Electronics,2622,137.0,19.0
2022,6,S004,P0094,Groceries,3702,164.0,22.0
2022,6,S004,P0096,Toys,2712,135.0,20.0
2022,6,S004,P0116,Furniture,2739,153.0,17.0
2022,6,S004,P0125,Clothing,2435,125.0,19.0
2022,6,S004,P0126,Clothing,2520,132.0,19.0
2022,6,S004,P0129,Furniture,2877,147.0,19.0
2022,6,S004,P0133,Clothing,2877,134.0,21.0
2022,6,S004,P0149,Furniture,2689,131.0,20.0
2022,6,S004,P0153,Furniture,2861,147.0,19.0
2022,6,S004,P0159,Electronics,2428,120.0,20.0
2022,6,S004,P0166,Groceries,3607,166.0,21.0
2022,6,S004,P0171,Electronics,2631,136.0,19.0
2022,6,S004,P0175,Electronics,2540,136.0,18.0
2022,6,S004,P0178,Clothing,2481,129.0,19.0
2022,6,S004,P0183,Electronics,2602,135.0,19.0
2022,6,S004,P0187,Clothing,2716,137.0,19.0
2022,6,S005,P0016,Clothing,2699,143.0,18.0
2022,6,S005,P0017,Toys,2560,125.0,20.0
2022,6,S005,P0031,Electronics,2670,138.0,19.0
2022,6,S005,P0046,Clothing,2642,140.0,18.0
2022,6,S005,P0057,Clothing,2778,152.0,18.0
2022,6,S005,P0061,Clothing,2916,152.0,19.0
2022,6,S005,P0066,Clothing,2543,135.0,18.0
2022,6,S005,P0067,Furniture,2963,145.0,20.0
2022,6,S005,P0068,Electronics,2583,137.0,18.0
2022,6,S005,P0069,Clothing,2837,132.0,21.0
2022,6,S005,P0070,Electronics,2601,136.0,19.0
2022,6,S005,P0079,Furniture,2852,156.0,18.0
2022,6,S005,P0083,Toys,2579,144.0,17.0
2022,6,S005,P0085,Electronics,2746,136.0,20.0
2022,6,S005,P0094,Groceries,3382,160.0,21.0
2022,6,S005,P0096,Toys,2925,144.0,20.0
2022,6,S005,P0116,Furniture,2818,146.0,19.0
2022,6,S005,P0125,Clothing,2525,133.0,18.0
2022,6,S005,P0126,Clothing,2625,133.0,19.0
2022,6,S005,P0129,Furniture,2755,142.0,19.0
2022,6,S005,P0133,Clothing,2722,145.0,18.0
2022,6,S005,P0149,Furniture,2706,139.0,19.0
2022,6,S005,P0153,Furniture,2891,139.0,20.0
2022,6,S005,P0159,Electronics,2748,137.0,20.0
2022,6,S005,P0166,Groceries,3463,161.0,21.0
2022,6,S005,P0171,Electronics,2583,137.0,18.0
2022,6,S005,P0175,Electronics,2807,142.0,19.0
2022,6,S005,P0178,Clothing,3166,151.0,20.0
2022,6,S005,P0183,Electronics,2563,129.0,19.0
2022,6,S005,P0187,Clothing,2785,140.0,19.0
2022,7,S001,P0016,Clothing,2978,132.0,22.0
2022,7,S001,P0017,Toys,2910,144.0,20.0
2022,7,S001,P0031,Electronics,2745,133.0,20.0
2022,7,S001,P0046,Clothing,2849,150.0,18.0
2022,7,S001,P0057,Clothing,2763,140.0,19.0
2022,7,S001,P0061,Clothing,2792,144.0,19.0
2022,7,S001,P0066,Clothing,2996,141.0,21.0
2022,7,S001,P0067,Furniture,3240,149.0,21.0
2022,7,S001,P0068,Electronics,2634,127.0,20.0
2022,7,S001,P0069,Clothing,2469,127.0,19.0
2022,7,S001,P0070,Electronics,2675,136.0,19.0
2022,7,S001,P0079,Furniture,2915,147.0,19.0
2022,7,S001,P0083,Toys,2772,140.0,19.0
2022,7,S001,P0085,Electronics,2973,145.0,20.0
2022,7,S001,P0094,Groceries,4121,178.0,23.0
2022,7,S001,P0096,Toys,3046,157.0,19.0
2022,7,S001,P0116,Furniture,2867,155.0,18.0
2022,7,S001,P0125,Clothing,3067,150.0,20.0
2022,7,S001,P0126,Clothing,2692,131.0,20.0
2022,7,S001,P0129,Furniture,2826,138.0,20.0
2022,7,S001,P0133,Clothing,2918,149.0,19.0
2022,7,S001,P0149,Furniture,2888,141.0,20.0
2022,7,S001,P0153,Furniture,2918,143.0,20.0
2022,7,S001,P0159,Electronics,2579,121.0,21.0
2022,7,S001,P0166,Groceries,4259,185.0,23.0
2022,7,S001,P0171,Electronics,2711,133.0,20.0
2022,7,S001,P0175,Electronics,2635,132.0,19.0
2022,7,S001,P0178,Clothing,2968,139.0,21.0
2022,7,S001,P0183,Electronics,2928,151.0,19.0
2022,7,S001,P0187,Clothing,2571,133.0,19.0
2022,7,S002,P0016,Clothing,2910,155.0,18.0
2022,7,S002,P0017,Toys,2877,144.0,19.0
2022,7,S002,P0031,Electronics,2474,133.0,18.0
2022,7,S002,P0046,Clothing,2913,150.0,19.0
2022,7,S002,P0057,Clothing,3059,155.0,19.0
2022,7,S002,P0061,Clothing,2775,139.0,19.0
2022,7,S002,P0066,Clothing,2808,138.0,20.0
2022,7,S002,P0067,Furniture,2677,140.0,19.0
2022,7,S002,P0068,Electronics,2669,132.0,20.0
2022,7,S002,P0069,Clothing,2928,142.0,20.0
2022,7,S002,P0070,Electronics,3212,144.0,22.0
2022,7,S002,P0079,Furniture,2505,122.0,20.0
2022,7,S002,P0083,Toys,3158,147.0,21.0
2022,7,S002,P0085,Electronics,2671,130.0,20.0
2022,7,S002,P0094,Groceries,4080,184.0,22.0
2022,7,S002,P0096,Toys,2985,155.0,19.0
2022,7,S002,P0116,Furniture,2737,148.0,18.0
2022,7,S002,P0125,Clothing,2741,136.0,20.0
2022,7,S002,P0126,Clothing,2825,143.0,19.0
2022,7,S002,P0129,Furniture,3111,151.0,20.0
2022,7,S002,P0133,Clothing,3068,144.0,21.0
2022,7,S002,P0149,Furniture,2776,134.0,20.0
2022,7,S002,P0153,Furniture,2766,127.0,21.0
2022,7,S002,P0159,Electronics,2893,138.0,20.0
2022,7,S002,P0166,Groceries,3450,156.0,22.0
2022,7,S002,P0171,Electronics,2980,138.0,21.0
2022,7,S002,P0175,Electronics,2560,140.0,18.0
2022,7,S002,P0178,Clothing,3008,149.0,20.0
2022,7,S002,P0183,Electronics,2791,133.0,20.0
2022,7,S002,P0187,Clothing,2745,137.0,20.0
2022,7,S003,P0016,Clothing,2852,132.0,21.0
2022,7,S003,P0017,Toys,2917,135.0,21.0
2022,7,S003,P0031,Electronics,2989,139.0,21.0
2022,7,S003,P0046,Clothing,2794,138.0,20.0
2022,7,S003,P0057,Clothing,2887,129.0,22.0
2022,7,S003,P0061,Clothing,2643,142.0,18.0
2022,7,S003,P0066,Clothing,2798,141.0,19.0
2022,7,S003,P0067,Furniture,3187,151.0,21.0
2022,7,S003,P0068,Electronics,2407,128.0,18.0
2022,7,S003,P0069,Clothing,2732,129.0,21.0
2022,7,S003,P0070,Electronics,2846,134.0,21.0
2022,7,S003,P0079,Furniture,2931,137.0,21.0
2022,7,S003,P0083,Toys,2993,146.0,20.0
2022,7,S003,P0085,Electronics,2612,124.0,21.0
2022,7,S003,P0094,Groceries,3710,166.0,22.0
2022,7,S003,P0096,Toys,2933,130.0,22.0
2022,7,S003,P0116,Furniture,3092,159.0,19.0
2022,7,S003,P0125,Clothing,2932,144.0,20.0
2022,7,S003,P0126,Clothing,2828,124.0,22.0
2022,7,S003,P0129,Furniture,2856,140.0,20.0
2022,7,S003,P0133,Clothing,2773,128.0,21.0
2022,7,S003,P0149,Furniture,2888,144.0,20.0
2022,7,S003,P0153,Furniture,2869,142.0,20.0
2022,7,S003,P0159,Electronics,2644,134.0,19.0
2022,7,S003,P0166,Groceries,3668,174.0,21.0
2022,7,S003,P0171,Electronics,2548,126.0,20.0
2022,7,S003,P0175,Electronics,2368,119.0,19.0
2022,7,S003,P0178,Clothing,3028,144.0,21.0
2022,7,S003,P0183,Electronics,2407,125.0,19.0
2022,7,S003,P0187,Clothing,2793,136.0,20.0
2022,7,S004,P0016,Clothing,2579,144.0,17.0
2022,7,S004,P0017,Toys,2840,138.0,20.0
2022,7,S004,P0031,Electronics,2764,140.0,19.0
2022,7,S004,P0046,Clothing,2947,149.0,19.0
2022,7,S004,P0057,Clothing,2980,151.0,19.0
2022,7,S004,P0061,Clothing,2689,132.0,20.0
2022,7,S004,P0066,Clothing,2856,144.0,19.0
2022,7,S004,P0067,Furniture,2672,132.0,20.0
2022,7,S004,P0068,Electronics,2516,133.0,18.0
